x,y,u,v,w,velocity_magnitude,pressure,divergence
0.984375,0.203125,-0.00085493457764154626,-0.004187989367597675,0,0.0042743617155264601,25.598732949901979,-3.5665359554570841e-12
0.015625,0.234375,-0.00075940358500680696,0.0045017940807349369,0,0.0045653963409830372,-0.10045924473856747,3.3719554926037176e-12
0.046875,0.234375,-0.0033664849122626637,0.01431803699884316,0,0.014708480688525712,-7.2653763593070142,3.1094293806432916e-12
0.078125,0.234375,-0.007820142945300132,0.022903972691398652,0,0.024202202394271118,-12.519466911659384,3.5145775179046268e-12
0.109375,0.234375,-0.013511744116877313,0.029242521741027483,0,0.032213231859818621,-15.783330241524212,2.7245428135813654e-12
0.140625,0.234375,-0.019935267894806194,0.033195249866740349,0,0.038721305759917446,-17.435528163134492,3.5218494787159216e-12
0.171875,0.234375,-0.026691729759468034,0.035095166301527633,0,0.044092166370959279,-17.880792227799322,2.2380985953418531e-12
0.203125,0.234375,-0.033488505555016604,0.035431598189922212,0,0.048753237375588475,-17.480861388993358,3.3471003746399219e-12
0.234375,0.234375,-0.040123023061428169,0.034668639681972951,0,0.053026140317643015,-16.512162994821416,1.6955326032075391e-12
0.265625,0.234375,-0.046459353173419871,0.033167246410934617,0,0.057083603002755653,-15.160764306803848,2.9538593793176915e-12
0.296875,0.234375,-0.052405579261024973,0.031169692463734369,0,0.060974539489588191,-13.537054793387865,1.1340928196545974e-12
0.328125,0.234375,-0.057895530912126784,0.028813879084626209,0,0.064669406426072037,-11.695500238049174,2.3567814366742823e-12
0.359375,0.234375,-0.062875501022570793,0.026157519004380111,0,0.068099518568810802,-9.6523539722606806,5.6854521091054266e-13
0.390625,0.234375,-0.067295256987369517,0.02320221530879708,0,0.071182823828729105,-7.3992635509168787,1.6113776979409522e-12
0.421875,0.234375,-0.071102341775459571,0.0199137163581843,0,0.073838330866484794,-4.913057028621334,1.4654943925052066e-14
0.453125,0.234375,-0.074238780613338717,0.016237924592684493,0,0.075993859896922894,-2.1627627901936273,7.6555428663027669e-13
0.484375,0.234375,-0.076639561748713003,0.012113675141578698,0,0.077591001736480342,0.88500728758624836,-4.9366066789957586e-13
0.515625,0.234375,-0.078232517803860896,0.0074837509537090622,0,0.078589651801420732,4.2613332192206759,-1.4691026173352384e-13
0.546875,0.234375,-0.078939459030276521,0.0023056088959663981,0,0.078973122164277293,7.9901230535912351,-9.3391960831468168e-13
0.578125,0.234375,-0.078678601131590392,-0.0034368574022268644,0,0.078753630169200062,12.082454403192925,-1.0715456300047776e-12
0.609375,0.234375,-0.077368501929243799,-0.0097193831624592369,0,0.07797660867102453,16.529560209899348,-1.3243850460753492e-12
0.640625,0.234375,-0.074933889594952618,-0.016460328971138669,0,0.07672046819243647,21.293957186555328,-1.9234058790118524e-12
0.671875,0.234375,-0.071313943093178192,-0.023500101584020792,0,0.075086172188734951,26.298272434354132,-1.7014167852380524e-12
0.703125,0.234375,-0.066473771413508104,-0.030577273980710057,0,0.073169200966162917,31.411447894850212,-2.6263435870532703e-12
0.734375,0.234375,-0.060419994004544619,-0.0373032815633767,0,0.071007819927848562,36.432354741147634,-2.0734525207899424e-12
0.765625,0.234375,-0.053221326476439179,-0.043140696673400286,0,0.068510067153507131,41.071794439312342,-3.1450397841581434e-12
0.796875,0.234375,-0.045034618541479679,-0.047395721415853652,0,0.065379440772354372,44.936146082813529,-2.4236168627567167e-12
0.828125,0.234375,-0.036135246436678675,-0.049244653170241223,0,0.061080208749617476,47.520816696170861,-3.4736657994471898e-12
0.859375,0.234375,-0.026947076599377097,-0.047826358144113637,0,0.054895404822095276,48.230536177052606,-2.7434721161512243e-12
0.890625,0.234375,-0.018060298126736936,-0.042443403506598538,0,0.046126097489930351,46.455040354203668,-3.6052272278652708e-12
0.921875,0.234375,-0.01021631663841089,-0.032908105180042738,0,0.034457459456509951,41.729313226847999,-3.0478675139278266e-12
0.953125,0.234375,-0.004237168591602003,-0.020013933321136376,0,0.020457544443470029,33.953506567975303,-3.5432212719399558e-12
0.984375,0.234375,-0.00090918574743810117,-0.005952109692785118,0,0.0060211484384867257,24.018304244379067,-3.3323691028819269e-12
0.015625,0.265625,-0.00080317965581601499,0.0060643773216589574,0,0.0061173335579293208,0.24665754253147151,3.1047664439398659e-12
0.046875,0.265625,-0.003587088881820303,0.018146444311378275,0,0.018497584917821889,-7.5198473191296058,3.1490920981980253e-12
0.078125,0.265625,-0.0083520370287563112,0.028294171559035394,0,0.029501129923137588,-13.123912017467321,2.9231339571111903e-12
0.109375,0.265625,-0.014407519167700918,0.035599406184104967,0,0.038404352998437044,-16.489387113710709,3.1540325906576072e-12
0.140625,0.265625,-0.021188431173729459,0.040042801207806691,0,0.045303151592044844,-18.105111977153769,2.5295321393059567e-12
0.171875,0.265625,-0.02826616772629114,0.042081813377863223,0,0.050693739801874263,-18.465647053966414,3.1289415503010787e-12
0.203125,0.265625,-0.035338944100784239,0.042314503283795012,0,0.055130374189847939,-17.984713376830655,1.9562129693895258e-12
0.234375,0.265625,-0.042205808670529879,0.041287116664413384,0,0.059041987500373469,-16.961236400344859,2.9869440254515212e-12
0.265625,0.265625,-0.048736660794982095,0.039415951665077914,0,0.062680773376761256,-15.586631185507898,1.311839525897085e-12
0.296875,0.265625,-0.054846137763609276,0.036976690265948922,0,0.066146613296590842,-13.968785592480403,2.6354474158551966e-12
0.328125,0.265625,-0.060473930666916864,0.034124625836927582,0,0.069437643816717839,-12.157159491191763,6.9189098894639756e-13
0.359375,0.265625,-0.065571174396805515,0.030923986092500085,0,0.072497391867745301,-10.16294414166447,2.0587975768648903e-12
0.390625,0.265625,-0.070091578026337059,0.027375907815075685,0,0.075248054054052577,-7.9734517968123058,1.3322676295501878e-13
0.421875,0.265625,-0.073985941443905856,0.023441472057612531,0,0.077610708949016144,-5.5618813875516118,1.3103962359650723e-12
0.453125,0.265625,-0.077199012443925297,0.019059678731181889,0,0.079517035128664093,-2.8939936561556139,-3.6004532688593827e-13
0.484375,0.265625,-0.079667990476498751,0.014161680171034844,0,0.080916882613149263,0.066951729848420183,4.5952130989235229e-13
0.515625,0.265625,-0.08132228528740619,0.0086829967902930412,0,0.081784524927559013,3.3559357959241143,-7.918665723138929e-13
0.546875,0.265625,-0.082084379380453487,0.0025753983788093723,0,0.082124771019977838,7.0017770373737189,-4.2983672177143717e-13
0.578125,0.265625,-0.081871840017154238,-0.0041800441471115859,0,0.081978478620100659,11.021921671742509,-1.1714101910698105e-12
0.609375,0.265625,-0.080600704440954879,-0.011557431196196483,0,0.081425105294577166,15.415837846623612,-1.297628671181883e-12
0.640625,0.265625,-0.078190647192440677,-0.019466950520301403,0,0.080577537012076719,20.156429866311456,-1.5087930904655877e-12
0.671875,0.265625,-0.074572554716847372,-0.027731519012338675,0,0.079561944821182548,25.178844564612962,-2.0909940445790198e-12
0.703125,0.265625,-0.069699395015835885,-0.036059187933202147,0,0.078474650046849642,30.365995449042469,-1.7983392552878286e-12
0.734375,0.265625,-0.063561564136958321,-0.044012975898870557,0,0.077312447141525839,35.530220133554785,-2.7748914277481163e-12
0.765625,0.265625,-0.056208118967963655,-0.050983115035163187,0,0.075885641966088935,40.391088052006559,-2.0337065365083618e-12
0.796875,0.265625,-0.047775170417400994,-0.056172959539783351,0,0.073741903229234892,44.551369306813342,-3.3060221227287911e-12
0.828125,0.265625,-0.038521510460426761,-0.058620447108265708,0,0.070144590577789712,47.478298420982448,-2.2490898032856421e-12
0.859375,0.265625,-0.028867929389639245,-0.057292315114366887,0,0.06415424162445621,48.50802935294243,-3.6064484731923585e-12
0.890625,0.265625,-0.019428786206607606,-0.051303368192212095,0,0.054859031356083436,46.908322117155777,-2.5245916468463747e-12
0.921875,0.265625,-0.011011826583636039,-0.040309081605926528,0,0.041786150631774134,42.047031148522414,-3.6050884499871927e-12
0.953125,0.265625,-0.004552579696682062,-0.025051351829220199,0,0.02546166157904892,33.678989640084247,-2.9075908347664381e-12
0.984375,0.265625,-0.00096697914271241727,-0.0078282745830396475,0,0.0078877710165740373,22.794150736505173,-3.3243061081655867e-12
0.015625,0.296875,-0.00084662913086661789,0.0077141861084353567,0,0.0077605056665663863,0.087999212521444381,2.8962804377030693e-12
0.046875,0.296875,-0.0038036132280311503,0.022237528847959792,0,0.02256047789503355,-8.2686416228279445,2.9520830224782912e-12
0.078125,0.296875,-0.0088706177972372041,0.034035039738780568,0,0.035172031361936341,-14.204399268323114,2.7921553957810374e-12
0.109375,0.296875,-0.015275263849339367,0.042318666195588273,0,0.044991145731583228,-17.640595418147207,2.7598479057644454e-12
0.140625,0.296875,-0.022392519183074187,0.047221708536262105,0,0.052261981137802602,-19.182107672633148,2.7788882306367668e-12
0.171875,0.296875,-0.029764839566543168,0.049352962985605563,0,0.05763384968818764,-19.420760620307998,2.2559731860383181e-12
0.203125,0.296875,-0.037083292238207388,0.049434582722368545,0,0.06179764180095379,-18.825805340568522,2.8059776724376206e-12
0.234375,0.296875,-0.044150937447416591,0.048101547004940237,0,0.065292144257591722,-17.719045508430376,1.5654144647214707e-12
0.265625,0.296875,-0.050845673890811266,0.045827109892531706,0,0.068450029616596256,-16.296325641432702,2.6962876376046552e-12
0.296875,0.296875,-0.057090455400592079,0.042919790517020717,0,0.071424285196786771,-14.661969203354047,8.8218321536714939e-13
0.328125,0.296875,-0.062832211750745048,0.039551074839418332,0,0.074244018980950482,-12.859651993545931,2.3170354523927017e-12
0.359375,0.296875,-0.068027994539090766,0.035790563608327858,0,0.076868540277621536,-10.89506455122036,3.184119634624949e-13
0.390625,0.296875,-0.072636301995388564,0.031638041385142632,0,0.079227508040157907,-8.7510089213854076,1.673550187319961e-12
0.421875,0.296875,-0.076611859374336178,0.027049259284108694,0,0.081246781010769917,-6.3970456860934632,-1.2945200467129325e-13
0.453125,0.296875,-0.079902647901189172,0.021955751031584633,0,0.082864275444743618,-3.7957367925069705,8.7418960958984826e-13
0.484375,0.296875,-0.082448431459879803,0.016280369461903255,0,0.084040432412087029,-0.90706168504926943,-5.2169379927136106e-13
0.515625,0.296875,-0.084180375636690105,0.0099505464871295687,0,0.08476643803845231,2.3078555370297922,3.5305092183079978e-14
0.546875,0.296875,-0.085021608186393205,0.0029111753246905711,0,0.085071433515438374,5.8828744255376195,-9.0444318701088378e-13
0.578125,0.296875,-0.084888769850363255,-0.004861198792373172,0,0.085027845441401795,9.8421569774024693,-7.7077233484601493e-13
0.609375,0.296875,-0.083694786543463545,-0.013341395434104533,0,0.084751460911804175,14.194064948541591,-1.2756462552943049e-12
0.640625,0.296875,-0.081353293826750911,-0.022434536247707828,0,0.084389968794350109,18.922973306457326,-1.5276668818842154e-12
0.671875,0.296875,-0.077785398202516329,-0.031949921384865049,0,0.084091412463004139,23.978186576083484,-1.5866197244918112e-12
0.703125,0.296875,-0.072929800745920703,-0.041569542718403601,0,0.083945117300870328,29.258910568675137,-2.2499779817053422e-12
0.734375,0.296875,-0.066757750752333783,-0.050812501986268091,0,0.083895814219871662,34.594016315521365,-1.7850165789923267e-12
0.765625,0.296875,-0.059294779670619829,-0.05900000519862298,0,0.083647304257966903,39.715497160372287,-2.9236613130478872e-12
0.796875,0.296875,-0.050651418780804258,-0.065232378816860462,0,0.082588313160003438,44.226049896413954,-1.8915979893563417e-12
0.828125,0.296875,-0.041064374742054516,-0.068401731827082687,0,0.07978145016167619,47.566317471684165,-3.4401370641035101e-12
0.859375,0.296875,-0.030946266291502642,-0.067282719917066441,0,0.074058326991790741,48.999890170883255,-2.0413670753782753e-12
0.890625,0.296875,-0.020933225368630199,-0.060765147495601045,0,0.064269767966719876,47.657887035536909,-3.6304292905242619e-12
0.921875,0.296875,-0.011903035382736538,-0.048294451911592491,0,0.04973968573245912,42.71313496321568,-2.3802071424938731e-12
0.953125,0.296875,-0.0049167635861334762,-0.030511500207303532,0,0.030905116227935653,33.744186515903579,-3.4119096437024155e-12
0.984375,0.296875,-0.0010376183097030563,-0.0098328720355524701,0,0.0098874680390978152,21.83514979874759,-2.9061197892588098e-12
0.015625,0.328125,-0.00089524322453161335,0.0094560584639221332,0,0.0094983420713397743,-0.54347235092204993,2.7706725802545407e-12
0.046875,0.328125,-0.0040364714257422277,0.026593868791022615,0,0.026898456439821229,-9.505461396274951,2.5458524177679465e-12
0.078125,0.328125,-0.0094147999475074386,0.040124032886862698,0,0.041213789842207249,-15.755077210758428,2.8259061757296422e-12
0.109375,0.328125,-0.01617058358679372,0.049390102739063482,0,0.051969895344446564,-19.223356268052267,2.4319435354414054e-12
0.140625,0.328125,-0.023617085007616237,0.05471402874750779,0,0.059593553728906623,-20.646217883608443,2.4974466938942896e-12
0.171875,0.328125,-0.031269056038127178,0.056884934188496661,0,0.064912630536322707,-20.722324854813515,2.507216656510991e-12
0.203125,0.328125,-0.03881312442210319,0.056765132575264651,0,0.068765826568820035,-19.979555164906486,1.836975016544784e-12
0.234375,0.328125,-0.046059203782593303,0.055084721721880898,0,0.071803738205357487,-18.762038488873671,2.5890400934258651e-12
0.265625,0.328125,-0.052895557562955831,0.052375025399472482,0,0.074438453070246977,-17.268416899653488,1.1004530620084552e-12
0.296875,0.328125,-0.059255246312850569,0.048976345269866432,0,0.076875656820542093,-15.597977575214015,2.4216184613123914e-12
0.328125,0.328125,-0.065093758421708864,0.045074788545679804,0,0.079176599749556945,-13.787636080125699,5.1780801868517301e-13
0.359375,0.328125,-0.070375048184737388,0.040743922453519585,0,0.081318599495456917,-11.83705729455413,1.9013679519730431e-12
0.390625,0.328125,-0.075063160317359989,0.035981102128934253,0,0.083241322353999669,-9.7243196407641914,1.3522516439934407e-13
0.421875,0.328125,-0.079117338742727042,0.030735934344675628,0,0.08487785900793933,-7.4153130309320314,1.1294298829511717e-12
0.453125,0.328125,-0.082489258640484162,0.024931784395654639,0,0.086174657900151247,-4.8694490833551018,-1.5665246877460959e-13
0.484375,0.328125,-0.085121582964385767,0.018482443980433243,0,0.0871050206466462,-2.0434790871057964,2.9964919434632975e-13
0.515625,0.328125,-0.086947430674296652,0.011306263855310195,0,0.087679457703771849,1.1053784731124783,-4.8944182040600026e-13
0.546875,0.328125,-0.087890608686972127,0.0033398685188603264,0,0.087954043779065294,4.6161647160803039,-4.4529657738934247e-13
0.578125,0.328125,-0.087866659275452452,-0.0054466797341398004,0,0.088035311849023079,8.5201052033734435,-9.0472074276704006e-13
0.609375,0.328125,-0.086784957741164515,-0.015031599333588613,0,0.08807711319441193,12.835108215358217,-1.0834666497316903e-12
0.640625,0.328125,-0.084552306551197443,-0.02531847625498488,0,0.088261643894740033,17.558105798282423,-1.3254952690999744e-12
0.671875,0.328125,-0.081078759888388807,-0.036107423664727092,0,0.088755345465741389,22.654246945595872,-1.6957546478124641e-12
0.703125,0.328125,-0.076286830675763168,-0.047059567107874546,0,0.089634164194982643,28.041517635491207,-1.616928813064078e-12
0.734375,0.328125,-0.070125828346384297,-0.057655529919888121,0,0.090784315449364217,33.568800284277195,-2.3601121057481578e-12
0.765625,0.328125,-0.062593839084759462,-0.067151937608478957,0,0.091800715770313096,38.985007720638741,-1.7132961716015416e-12
0.796875,0.328125,-0.053770573557359411,-0.074547072824369343,0,0.091915943379640208,43.89777162520965,-3.0233593406592263e-12
0.828125,0.328125,-0.043864205285501938,-0.078580450130338597,0,0.089994197857502387,47.724882640732119,-1.7297274723659939e-12
0.859375,0.328125,-0.033272463241599451,-0.077813852108431752,0,0.084628909895593449,49.655671601690635,-3.468114684324064e-12
0.890625,0.328125,-0.022648792460257285,-0.07087072700862293,0,0.074401799350812495,48.670338026735813,-1.9046986210469186e-12
0.921875,0.328125,-0.012943389389345413,-0.056924465455554005,0,0.058377445098983058,43.712695997780273,-3.4677261062654452e-12
0.953125,0.328125,-0.0053571568004065762,-0.036453991049065756,0,0.036845523369732569,34.135000402299987,-2.3781809854739322e-12
0.984375,0.328125,-0.0011280964627310903,-0.01199858680807912,0,0.01205150144256875,21.083610486872768,-3.0140057116767593e-12
0.015625,0.359375,-0.00095324826756413401,0.011304549956099225,0,0.011344669760268785,-1.635579749382422,2.4352950211969926e-12
0.046875,0.359375,-0.0043018646975085655,0.031235221930163662,0,0.031530067061493028,-11.241765135213972,2.6862678748074131e-12
0.078125,0.359375,-0.010015841294055264,0.046574984866193658,0,0.047639755374202654,-17.786580195885762,2.1884161149898773e-12
0.109375,0.359375,-0.017137769745563084,0.056816862850683512,0,0.059345253020315937,-21.239070664150475,2.5944246750952971e-12
0.140625,0.359375,-0.024916489722850942,0.062512490034150048,0,0.067295192030178849,-22.49099180827324,2.198463633362735e-12
0.171875,0.359375,-0.032840956689569441,0.064662910899228515,0,0.072524619835251408,-22.35971004054856,2.0566881531181025e-12
0.203125,0.359375,-0.040596888229443809,0.0642871557885204,0,0.07603253075685068,-21.434146510649665,2.3816504324258858e-12
0.234375,0.359375,-0.048004420882366242,0.062216310522164461,0,0.078583037096066427,-20.079046343189258,1.304734098539484e-12
0.265625,0.359375,-0.054964788938915314,0.05904015843621635,0,0.080665161818923012,-18.493379580013983,2.418731881448366e-12
0.296875,0.359375,-0.061423014260486422,0.055129126304691883,0,0.082534885036344416,-16.769464400038522,6.8078875870014599e-13
0.328125,0.359375,-0.067344445809570538,0.050681951168885464,0,0.084284841790700851,-14.936264525516687,2.0559109970008649e-12
0.359375,0.359375,-0.072700882600367861,0.045774486384215093,0,0.085911128118603838,-12.986804592825914,3.468336728928989e-13
0.390625,0.359375,-0.077462632291072475,0.040400400021623754,0,0.0873650486371359,-10.894191020065101,1.3149481503660354e-12
0.421875,0.359375,-0.081594027248083262,0.034502209834407382,0,0.088588869312224719,-8.620596583818255,1.9872992140790302e-13
0.453125,0.359375,-0.085050898481173004,0.027994300036794872,0,0.089539578773885742,-6.1223252042708927,4.3742787170231168e-13
0.484375,0.359375,-0.087779173878954814,0.020780528060985633,0,0.090205397362714351,-3.3529526513855905,8.1046280797636427e-15
0.515625,0.359375,-0.089714188594423677,0.012769042200129734,0,0.090618342921643141,-0.26579075897271209,-3.1891156382357622e-13
0.546875,0.359375,-0.090780565679693351,0.0038866452719604431,0,0.090863728278093289,3.1835008758386918,-3.7753133952378448e-13
0.578125,0.359375,-0.090892720572838509,-0.0059052510056547512,0,0.091084349053895564,7.0335208802597764,-8.5367823920989849e-13
0.609375,0.359375,-0.089956223167448612,-0.016591227001810243,0,0.091473443687101974,11.312326117062693,-9.1660012913052924e-13
0.640625,0.359375,-0.087870469471876475,-0.028077253472374199,0,0.092247230677998809,16.030443337825936,-1.265987314980066e-12
0.671875,0.359375,-0.084533431363584544,-0.040159231218527325,0,0.09358773888798147,21.170543431372309,-1.4073187060148484e-12
0.703125,0.359375,-0.07984974320829738,-0.052483376922088189,0,0.095553578392318789,26.671987983021193,-1.7488233083895466e-12
0.734375,0.359375,-0.073744134953017154,-0.064498330690448802,0,0.097970567528331165,32.407514006977678,-1.6493473253831326e-12
0.765625,0.359375,-0.066183286009026912,-0.075401975043660086,0,0.1003278883832277,38.148294931612682,-2.3885338151785618e-12
0.796875,0.359375,-0.05721041984728286,-0.084093167078469283,0,0.1017088633718307,43.51351228516593,-1.6400214519762812e-12
0.828125,0.359375,-0.046997667175284266,-0.089153476820241884,0,0.10078255379308564,47.904383139001006,-3.0242475190789264e-12
0.859375,0.359375,-0.035919238382723838,-0.088910996255145258,0,0.095892423793944193,50.437291153171813,-1.6261436641684668e-12
0.890625,0.359375,-0.024638841500629876,-0.081677650525506948,0,0.08531301838441778,49.928456779046094,-3.3311131630853197e-12
0.921875,0.359375,-0.014179477168628165,-0.066282309341749238,0,0.067782019034925367,45.052582991692219,-1.8997026174361054e-12
0.953125,0.359375,-0.005898046778191595,-0.042963810142415487,0,0.043366760747734663,34.864671093302967,-3.1057378890864129e-12
0.984375,0.359375,-0.0012445957799359746,-0.014371279050832266,0,0.014425071237686308,20.514015642242285,-2.4952817589962706e-12
0.015625,0.390625,-0.0010242670447278557,0.013282065268466547,0,0.013321500695294086,-3.198304729812449,2.3859803022219239e-12
0.046875,0.390625,-0.0046136861946534258,0.036195742197816058,0,0.036488598953008565,-13.507771577131487,2.0744794770877206e-12
0.078125,0.390625,-0.010700171809027548,0.053414926809609908,0,0.054476123970219198,-20.325434638596391,2.5112967261264885e-12
0.109375,0.390625,-0.018213207192227465,0.06461188474211961,0,0.067129848548584975,-23.70263866034831,1.9602097722781764e-12
0.140625,0.390625,-0.026333762904137595,0.070616743832051368,0,0.075367045703894339,-24.722005504259975,2.1699309016298685e-12
0.171875,0.390625,-0.034527822883278894,0.072677184047320847,0,0.080462063322457908,-24.333566126564044,2.1409540806871519e-12
0.203125,0.390625,-0.042484708649077073,0.071985699946226361,0,0.083587627468095407,-23.18860736217627,1.4677148385544569e-12
0.234375,0.390625,-0.05003875428685077,0.069479344655271696,0,0.085622755528573471,-21.669344788894371,2.3379076452556546e-12
0.265625,0.390625,-0.057107044068675596,0.065805782141590052,0,0.087129876882319005,-19.971651440182804,7.9092288274296152e-13
0.296875,0.390625,-0.06364850029884471,0.061363184151153126,0,0.088411379128822354,-18.178449922454455,2.1722623699815813e-12
0.328125,0.390625,-0.069639638452654556,0.056360463025401902,0,0.089588955994888891,-16.309342771436981,4.4986236957811343e-13
0.359375,0.390625,-0.075061027416195386,0.05087380028210501,0,0.09067690660757205,-14.350015355627077,1.5130119379591633e-12
0.390625,0.390625,-0.079889944842703148,0.044891753241002558,0,0.091638817081088605,-12.268324943897483,4.3098857815948577e-13
0.421875,0.390625,-0.084096391942248799,0.03834869867162434,0,0.092427408421481616,-10.022673416930282,5.7220894689180568e-13
0.453125,0.390625,-0.087640854126100634,0.031149144616545422,0,0.093011765504665653,-7.566302397754181,4.5163872641751368e-13
0.484375,0.390625,-0.090472956781855934,0.023186061534781741,0,0.093396730983189444,-4.8496768092060343,-2.8677060726067793e-13
0.515625,0.390625,-0.092530614337873268,0.014356180997813914,0,0.09363767683249212,-1.8222257569375597,2.1932455851469967e-13
0.546875,0.390625,-0.093739540320759401,0.0045748095424117795,0,0.093851107089349878,1.5657653474993627,-8.2087114883222512e-13
0.578125,0.390625,-0.094013172480374177,-0.006207628223383584,0,0.094217892398335529,5.3605132722707101,-3.443356710874923e-13
0.609375,0.390625,-0.093253239422957823,-0.017985280246937269,0,0.094971769323501432,9.6007403983583064,-1.0594858323997869e-12
0.640625,0.390625,-0.091351414503579753,-0.030670778842264372,0,0.096362739721304796,14.311511991085656,-1.0457190668944349e-12
0.671875,0.390625,-0.088192840179913204,-0.044061318280673424,0,0.098586899878384038,19.494630727192991,-1.2598810883446276e-12
0.703125,0.390625,-0.083662859205582224,-0.05779495898965361,0,0.10168446929137614,25.113466433166174,-1.56008539420327e-12
0.734375,0.390625,-0.077659188287208913,-0.071296027796640654,0,0.10542330437340466,31.06874868754209,-1.6804335700726369e-12
0.765625,0.390625,-0.070113147373545737,-0.083711167795237545,0,0.10919438194461728,37.160066911650439,-1.7004175845158898e-12
0.796875,0.390625,-0.061025402716194568,-0.093844585146112935,0,0.11194152910300881,43.026475057172284,-2.3279156380340282e-12
0.828125,0.390625,-0.050523400937019416,-0.10011681320390622,0,0.11214272302895389,48.06183790844571,-1.6011636461144008e-12
0.859375,0.390625,-0.03894701586385213,-0.10060247373735159,0,0.10787830072249778,51.314820716775458,-2.8979041388765836e-12
0.890625,0.390625,-0.026959949918302174,-0.093253635871092616,0,0.097072547626894448,51.427184083380503,-1.6217027720699662e-12
0.921875,0.390625,-0.015655444118344998,-0.076470194128276714,0,0.07805628431176409,46.759104952758285,-3.0200841827365821e-12
0.953125,0.390625,-0.0065635823748323614,-0.050149217489993986,0,0.050576917941388327,35.974470326186129,-2.008032629063905e-12
0.984375,0.390625,-0.0013935151228267055,-0.017009389953674826,0,0.017066377207647816,20.133925946474278,-2.6169899580708034e-12
0.015625,0.421875,-0.0011118246887929907,0.015418157002056464,0,0.01545819263299149,-5.265574476270702,2.0346363482914853e-12
0.046875,0.421875,-0.0049850160643360973,0.041522260989831888,0,0.041820432121983199,-16.354174660395287,2.2775670238672774e-12
0.078125,0.421875,-0.011491617463269665,0.060681495031037432,0,0.061760028425543526,-23.414213513240348,1.8194057371800909e-12
0.109375,0.421875,-0.019427961847505879,0.072794696288260158,0,0.075342640710610753,-26.641678223736243,2.1537216454703412e-12
0.140625,0.421875,-0.027903396104923719,0.079029922255366897,0,0.083811264910378297,-27.355813818258525,1.9153567620833201e-12
0.171875,0.421875,-0.036365052084210481,0.080919721582555282,0,0.088715378340429821,-26.654784304931191,1.5767387395726473e-12
0.203125,0.421875,-0.044511557512893804,0.079846553605588705,0,0.091415266093327133,-25.251835117722099,2.1931345628445342e-12
0.234375,0.421875,-0.052196098491368415,0.076857077612264985,0,0.092905559988723796,-23.541735053347185,8.6974871749134763e-13
0.265625,0.421875,-0.059354781544610741,0.072655022019761345,0,0.093817601317132751,-21.712764625546924,2.2357671269901402e-12
0.296875,0.421875,-0.065962461483059009,0.067663080441687604,0,0.094495178605907351,-19.835511577859481,4.5785597535541456e-13
0.328125,0.421875,-0.072008142352849247,0.062097385758542872,0,0.095085529304692232,-17.918597758417413,1.7428281040565707e-12
0.359375,0.421875,-0.077482089685301639,0.05603221384502273,0,0.095619470874793513,-15.939594943976433,4.8427928334149328e-13
0.390625,0.421875,-0.082369272324742129,0.049449439744083529,0,0.096072598144899143,-13.860811062377826,7.9913853312518768e-13
0.421875,0.421875,-0.086645978262621076,0.042274165206007235,0,0.096408664511813444,-11.636819386736651,7.1009864655025012e-13
0.453125,0.421875,-0.090277911681685793,0.034400073685103019,0,0.096609867027890983,-9.2178503488412193,-2.013944566670034e-13
0.484375,0.421875,-0.093218925447343365,0.02570824888764784,0,0.096698925135839053,-6.551338919700747,7.3019368329596546e-13
0.515625,0.421875,-0.09541000885281406,0.016082734606432725,0,0.096756003130115939,-3.5828872369379896,-8.6164408941158399e-13
0.546875,0.421875,-0.096778411729145364,0.0054255847929921639,0,0.096930376802950316,-0.25738564810396336,2.9579116933575733e-13
0.578125,0.421875,-0.097236957619343992,-0.006326225424180665,0,0.097442532064718271,3.4791635349633632,-1.0578204978628492e-12
0.609375,0.421875,-0.09668375779010896,-0.019179815932837959,0,0.098567816043747258,7.676551979878429,-5.0648374383399641e-13
0.640625,0.421875,-0.095002751069928018,-0.033059074795979221,0,0.1005903829261071,12.375190281787184,-1.0060841049153169e-12
0.671875,0.421875,-0.092065842642302775,-0.047768505078322636,0,0.10372053537682396,17.597491129171939,-1.3140599719463353e-12
0.703125,0.421875,-0.087738017037598495,-0.062945578771121266,0,0.10798196849715862,23.333413567188391,-1.0882406087375784e-12
0.734375,0.421875,-0.081887833654826353,-0.07799926231641352,0,0.11309068141356828,29.51600583196015,-1.7559287357471476e-12
0.765625,0.421875,-0.074407402492952357,-0.092034405351106061,0,0.11835029917190709,35.98015624503131,-1.5325518631925661e-12
0.796875,0.421875,-0.065248436148206718,-0.10376805859245555,0,0.12257719365295446,42.394860700672197,-1.7557066911422226e-12
0.828125,0.421875,-0.054483912354558392,-0.11145986533051017,0,0.12406368640724272,48.159186561575275,-2.1922463844248341e-12
0.859375,0.421875,-0.042406106986680618,-0.11291361205192235,0,0.12061410239427986,52.264314285453707,-1.6058265828178264e-12
0.890625,0.421875,-0.02966450196629053,-0.10567116852259897,0,0.10975599543459832,53.171609813022059,-2.6489921367556235e-12
0.921875,0.421875,-0.017415733780766461,-0.087605935462392065,0,0.08932025364587437,48.877835016176014,-1.6995294060961896e-12
0.953125,0.421875,-0.0073798735584253991,-0.058141198121877985,0,0.058607691071955861,37.537079346017578,-2.593758541280522e-12
0.984375,0.421875,-0.0015822225278961247,-0.019985127604471908,0,0.020047662045605395,19.988271114447041,-2.1352364321103323e-12
